,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,Totalarea,TotalBsmtFin,TotalSF,TotalBath,TotalPorch,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
777,778,20,100.0,13350,5,5,1974,0.0,864,894,0,894,1,1,0,3,5,1,1974.0,440,241,0,6,2006,5.153814864344529,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
778,779,90,60.0,8400,5,5,1977,320.0,0,2020,0,2020,0,2,0,4,10,2,1977.0,630,0,0,10,2007,5.158362492095249,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
779,780,90,78.0,10530,6,5,1977,90.0,975,1004,0,1004,1,1,0,2,4,0,1977.0,504,0,0,5,2006,5.1303337684950066,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
780,781,20,63.0,7875,7,5,1996,38.0,1237,1253,0,1253,0,2,0,3,6,1,1995.0,402,220,21,6,2007,5.2455126678141495,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
781,782,60,65.0,7153,6,5,1992,0.0,761,810,793,1603,0,2,1,3,7,0,1992.0,484,0,124,7,2006,5.245265839457462,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
782,783,20,67.0,16285,7,5,2002,0.0,1413,1430,0,1430,0,2,0,3,6,0,2001.0,605,0,33,6,2009,5.27207378750001,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
783,784,85,59.0,9101,5,6,1978,104.0,1097,1110,0,1110,1,1,0,1,4,1,1978.0,602,303,30,7,2009,5.218797998111738,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
784,785,75,35.0,6300,6,6,2001,0.0,742,742,742,1484,0,2,0,3,9,1,1959.0,0,0,291,6,2008,5.107209969647869,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
785,786,20,58.0,9790,6,5,1967,0.0,1372,1342,0,1342,0,2,0,3,7,1,1967.0,457,0,0,9,2009,5.208172526667122,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
786,787,50,60.0,10800,5,6,1950,0.0,686,966,686,1652,1,2,0,4,7,0,1961.0,416,0,0,6,2010,5.143014800254095,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
787,788,60,76.0,10142,7,5,2004,0.0,956,956,1128,2084,1,2,1,4,8,0,2004.0,618,0,45,1,2010,5.367355921026019,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
788,789,20,50.0,6000,4,7,2000,0.0,901,901,0,901,0,1,0,2,4,0,1954.0,281,0,0,8,2008,5.033021444682911,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
789,790,60,64.0,12205,6,8,2007,157.0,832,976,1111,2087,0,2,1,5,9,0,1966.0,444,133,168,7,2007,5.273001272063738,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
790,791,120,43.0,3182,7,5,2006,11.0,1145,1145,0,1145,0,2,0,2,5,1,2005.0,397,100,16,9,2009,5.204662511748219,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
791,792,80,55.0,11333,6,5,1976,0.0,1029,1062,0,1062,1,1,0,3,5,2,1976.0,539,120,0,5,2007,5.166726055580051,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
792,793,60,92.0,9920,7,5,1997,0.0,1117,1127,886,2013,1,2,1,3,8,1,1997.0,455,180,130,6,2007,5.431025848133122,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
793,794,20,76.0,9158,8,5,2007,140.0,1496,1496,0,1496,0,2,0,3,7,0,2007.0,474,168,130,6,2007,5.352182518111363,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
794,795,60,66.0,10832,7,5,1996,0.0,712,1086,809,1895,0,2,1,3,7,1,1994.0,409,143,46,10,2008,5.288919605661727,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
795,796,60,70.0,8400,6,6,1981,130.0,650,888,676,1564,0,2,1,3,7,1,1980.0,476,0,50,4,2010,5.232996110392154,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
796,797,20,71.0,8197,6,5,1977,148.0,660,1285,0,1285,0,1,1,3,7,1,1977.0,528,138,0,4,2007,5.156851901070011,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
797,798,20,57.0,7677,5,5,1953,0.0,773,773,0,773,0,1,0,2,4,0,1953.0,240,0,0,4,2008,5.041392685158225,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
798,799,60,104.0,13518,9,5,2009,860.0,1926,1966,1174,3140,0,3,1,4,11,2,2009.0,820,144,78,7,2009,5.685741738602264,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
799,800,50,60.0,7200,5,7,1950,252.0,731,981,787,1768,1,1,1,3,7,2,1939.0,240,0,0,6,2007,5.243038048686294,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
800,801,60,79.0,12798,6,5,1997,0.0,616,616,1072,1688,1,2,1,4,8,0,1997.0,603,403,114,5,2008,5.301029995663981,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
801,802,30,40.0,4800,4,7,1990,0.0,1196,1196,0,1196,1,1,0,2,5,0,1957.0,440,0,0,7,2007,5.040997692423491,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
802,803,60,63.0,8199,7,5,2005,0.0,728,728,728,1456,1,2,1,3,7,1,2005.0,410,36,18,10,2008,5.276461804173244,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
803,804,60,107.0,13891,9,5,2009,424.0,1734,1734,1088,2822,0,3,1,4,12,1,2009.0,1020,52,170,1,2009,5.76561864154733,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
804,805,20,75.0,9000,5,5,1954,0.0,936,1128,0,1128,0,1,0,2,5,0,1954.0,286,0,0,6,2006,5.071882007306125,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
805,806,20,91.0,12274,7,5,2008,256.0,1417,1428,0,1428,0,2,0,3,6,0,2008.0,554,0,60,7,2008,5.357324882740209,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
806,807,80,75.0,9750,5,5,1967,0.0,980,980,0,980,0,2,0,3,6,0,1967.0,384,68,0,10,2006,5.131939295210424,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
807,808,70,144.0,21384,5,6,2004,0.0,1324,1072,504,1576,2,1,1,3,6,1,1923.0,528,0,312,5,2009,5.349277527467955,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
808,809,80,85.0,13400,5,5,1966,1047.0,1024,1086,0,1086,1,1,0,3,6,1,1966.0,484,0,0,6,2006,5.203984244420126,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
809,810,75,90.0,8100,5,5,1965,0.0,849,1075,1063,2138,0,2,0,2,11,0,1910.0,360,40,156,11,2009,5.02530586526477,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
810,811,20,78.0,10140,6,6,1999,99.0,1040,1309,0,1309,1,1,1,3,5,1,1974.0,484,265,0,1,2006,5.2576785748691846,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
811,812,120,54.0,4438,6,5,2004,169.0,848,848,0,848,1,1,0,1,4,1,2004.0,420,140,0,6,2008,5.159867847092567,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
812,813,20,66.0,8712,5,5,1952,0.0,540,1044,0,1044,0,1,0,2,4,0,1952.0,504,0,0,6,2010,4.748133736802754,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
813,814,20,75.0,9750,6,6,1958,243.0,1442,1442,0,1442,0,1,1,4,7,0,1958.0,301,0,0,4,2007,5.198382130008294,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
814,815,50,45.0,8248,5,7,1950,0.0,686,686,564,1250,0,1,1,3,7,0,1955.0,280,207,0,7,2006,5.064457989226918,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
815,816,20,48.0,12137,7,5,1998,442.0,1649,1661,0,1661,0,2,0,3,6,0,1998.0,598,0,34,5,2010,5.351989455435632,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
816,817,20,52.0,11425,5,6,1954,0.0,1008,1008,0,1008,0,1,0,2,4,1,1954.0,275,0,0,7,2006,5.136720567156407,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
817,818,20,84.0,13265,8,5,2002,148.0,1568,1689,0,1689,1,2,0,3,7,2,2002.0,857,150,59,7,2008,5.432969290874405,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
818,819,80,80.0,8816,6,7,1971,80.0,1010,1052,0,1052,1,1,0,3,6,0,1971.0,440,0,0,6,2010,5.190331698170292,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
819,820,120,44.0,6371,7,5,2010,128.0,1358,1358,0,1358,1,2,0,2,6,1,2010.0,484,192,35,6,2010,5.350248018334163,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
820,821,60,72.0,7226,7,5,2003,0.0,798,798,842,1640,0,2,1,3,6,0,2003.0,595,0,45,6,2008,5.26245108973043,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
821,822,20,60.0,6000,4,4,1953,0.0,936,936,0,936,0,1,0,2,4,0,1974.0,576,0,32,2,2009,4.968482948553935,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
822,823,60,73.0,12394,7,5,2003,0.0,847,847,886,1733,0,2,1,3,7,1,2003.0,433,100,48,10,2007,5.352182518111363,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
823,824,50,60.0,9900,6,7,1950,0.0,778,944,545,1489,0,2,0,3,7,1,1940.0,240,335,0,7,2009,5.144574207609616,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
824,825,20,81.0,11216,8,5,2006,0.0,1489,1489,0,1489,0,2,0,3,7,1,2006.0,776,0,140,6,2006,5.36660971039243,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
825,826,20,114.0,14803,10,5,2008,816.0,2078,2084,0,2084,1,2,0,2,7,1,2007.0,1220,188,45,6,2008,5.585460729508501,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,827,45,50.0,6130,5,6,1950,0.0,784,784,0,784,1,1,0,2,5,0,1957.0,0,0,0,5,2008,5.039414119176137,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
827,828,20,65.0,8529,7,5,2001,0.0,1454,1434,0,1434,0,2,0,3,6,1,2001.0,527,290,39,4,2009,5.276461804173244,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
828,829,60,64.0,28698,5,5,1967,0.0,1013,1160,966,2126,0,2,1,3,7,0,1967.0,538,486,0,6,2009,5.267171728403014,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
829,830,160,24.0,2544,7,5,2005,0.0,600,520,623,1223,0,2,1,2,4,0,2005.0,480,0,166,7,2006,5.168497483523033,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
830,831,20,80.0,11900,6,5,1957,387.0,1392,1392,0,1392,1,1,1,3,6,2,1957.0,458,0,0,6,2008,5.220108088040055,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
831,832,160,30.0,3180,7,5,2005,0.0,600,520,600,1200,0,2,1,2,4,0,2005.0,480,0,166,6,2006,5.17897694729317,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
832,833,60,44.0,9548,7,6,2003,223.0,941,941,888,1829,1,2,1,3,7,1,2003.0,613,192,39,1,2010,5.3747483460101035,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
833,834,20,100.0,10004,6,6,1964,180.0,1516,1516,0,1516,0,1,1,3,6,0,1964.0,472,0,0,2,2009,5.222716471147583,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
834,835,20,75.0,7875,5,6,1961,136.0,1144,1144,0,1144,1,1,0,3,6,0,1961.0,456,0,0,9,2008,5.145972902802181,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
835,836,20,60.0,9600,4,7,1995,0.0,1067,1067,0,1067,0,2,0,2,4,0,1996.0,436,290,0,2,2010,5.107209969647869,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
836,837,30,90.0,8100,5,6,1973,0.0,1559,1559,0,1559,1,1,0,2,5,0,1948.0,812,0,116,6,2007,5.186108379813206,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
837,838,160,21.0,1680,6,5,1973,158.0,483,483,504,987,1,1,1,2,5,0,1973.0,264,0,0,11,2008,5.0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
838,839,20,75.0,9525,5,6,2006,0.0,1099,1099,0,1099,0,1,1,3,6,0,1999.0,352,278,0,6,2008,5.158362492095249,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
839,840,50,70.0,11767,5,6,1995,0.0,768,768,432,1200,0,1,0,3,6,0,1946.0,240,0,0,5,2008,5.1156105116743,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
840,841,70,53.0,12155,6,8,1950,0.0,672,810,672,1482,0,2,0,4,7,0,1934.0,400,0,0,3,2008,5.146128035678238,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
841,842,70,60.0,10440,5,8,2002,0.0,650,958,581,1539,0,2,0,3,8,1,1983.0,686,70,78,6,2008,5.19728055812562,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
842,843,80,82.0,9020,6,7,1966,183.0,1127,1165,0,1165,1,1,1,3,6,0,1966.0,490,0,129,5,2008,5.242789809478676,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
843,844,90,80.0,8000,5,4,1961,0.0,1800,1800,0,1800,0,2,0,6,10,0,1961.0,0,0,0,7,2007,5.14921911265538,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
844,845,50,100.0,12665,5,8,1950,0.0,876,876,540,1416,0,1,1,4,7,1,1949.0,720,418,0,6,2008,5.187238619831478,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
845,846,85,60.0,16647,5,5,1981,0.0,1390,1701,0,1701,1,2,0,3,6,2,1975.0,611,0,0,1,2007,5.232996110392154,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
846,847,60,75.0,9317,7,5,1993,137.0,740,1006,769,1775,1,2,1,3,7,1,1993.0,425,234,72,7,2009,5.328379603438738,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
847,848,20,36.0,15523,5,6,1972,0.0,864,864,0,864,1,1,0,3,5,1,1972.0,338,0,0,8,2009,5.125481265700594,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
848,849,50,75.0,45600,6,8,1997,0.0,907,1307,1051,2358,0,3,0,5,10,1,1908.0,360,486,40,9,2008,5.380211241711606,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
